reproduction	複製、繁殖	The poster is a cheap reproduction of a famous painting.	そのポスターは有名な絵画の安価な複製だ。	a faithful reproduction|sexual reproduction	reproduce の名詞。作られた複製そのものにも、生物が子孫を残す働きにも使う。
republic	共和国	The country became a republic after the war.	その国は戦後に共和国となった。	a democratic republic|declare a republic	ラテン語 res publica(公のもの)。国が王の私物ではなく公共のものである体制。
resemble	似ている	The building resembles a ship seen from the sea.	その建物は海から見ると船に似ている。	closely resemble|resemble each other	re-(強め)+ simil(似た。similar)。見た目が重なること。進行形にせず、前置詞も取らない点が要点。
reside	居住する、存する	Fewer than five hundred people reside on the island.	その島に住んでいるのは500人に満たない。	reside in|reside with	re-(後ろに)+ sid(座る。preside, session)。腰を据えていること。live の硬い言い換え。
residence	住居、居住	She has taken up residence in a small coastal town.	彼女は小さな海辺の町に居を構えた。	a place of residence|take up residence	reside の名詞。住む行為にも、住まいそのものにも使う。公的な書類でよく見る語。
residential	住宅の、居住用の	The factory was replaced by a residential area.	その工場は住宅地に置き換わった。	a residential area|residential care	residence の形容詞。人が住むための、が核。商業地 commercial と対で使う。
residue	残留物、残り	A sticky residue remained on the surface after cleaning.	清掃の後も表面にべたつく残留物が残った。	a chemical residue|leave a residue	ラテン語 residuum(残ったもの)。reside と同語根。取り除いた後に居座って残るもの。
resignation	辞職、あきらめ	His resignation took the whole department by surprise.	彼の辞職は部署全体を驚かせた。	offer one's resignation|accept with resignation	resign の名詞。re-(元へ)+ sign(印)。職の印を返すこと。運命を受け入れる「あきらめ」の意味もある。
resistance	抵抗、抵抗力	The plan met strong resistance from local residents.	その計画は地元住民の強い抵抗に遭った。	meet resistance|resistance to	resist の名詞。re-(逆に)+ sist(立つ)。押し返して立つこと。物理にも政治にも医学にも使う。
respective	それぞれの	The two teams returned to their respective countries.	2つのチームはそれぞれの国へ戻った。	their respective roles|in their respective fields	respect(振り返って見る)+ -ive。個々に見た場合の、が核。必ず複数のものについて使う。
respectively	それぞれ	The prizes went to Ito and Nakamura respectively.	賞はそれぞれ伊藤と中村に贈られた。	rose respectively|are respectively	respective の副詞。先に挙げた順と対応させて読ませる合図。順序が命の語。
restoration	修復、復元、復活	The restoration of the church took four years.	その教会の修復には4年かかった。	the restoration of|careful restoration	restore の名詞。re-(再び)+ stor(立てる。store)。元の姿に戻すこと。
restraint	抑制、自制	The police were praised for their restraint.	警察はその自制を称賛された。	show restraint|exercise restraint	restrain の名詞。re-(後ろへ)+ strain(締める。strict)。手綱を引いて抑えること。
resume	再開する	Talks will resume after the summer break.	協議は夏の休会の後に再開される。	resume work|resume talks	re-(再び)+ sume(取る。assume, consume)。いったん置いたものをまた取り上げること。履歴書の resume とは発音が異なる。
retreat	退却する、隠れ家	The army retreated to higher ground before dawn.	軍は夜明け前に高台へ退却した。	a hasty retreat|a mountain retreat	re-(後ろへ)+ treat(引く。tract, attract)。後ろへ引くこと。静かに引きこもる場所も指す。
retrieve	取り戻す、検索する	Divers retrieved the missing equipment from the lake.	潜水士が湖から紛失した装備を回収した。	retrieve data|retrieve information	re-(再び)+ trieve(見つける。フランス語 trouver)。探して手元に取り戻すこと。犬種の retriever も同語源。
revelation	新事実、暴露	The revelation about the accounts shocked investors.	会計に関する新事実は投資家に衝撃を与えた。	a shocking revelation|come as a revelation	reveal の名詞。re-(逆に)+ vel(覆い。veil)。覆いを外して現すこと。
revenge	復讐	He spent years planning his revenge.	彼は何年もかけて復讐を計画した。	take revenge|in revenge for	re-(返して)+ venge(罰する。vengeance, vindicate)。やられた分を返すこと。私的な報復を指す。
reverse	逆の、逆転させる	The court reversed its earlier decision last week.	裁判所は先週、以前の判断を覆した。	in reverse|reverse a decision	re-(逆に)+ vers(向く。version, convert)。向きを正反対にすること。車の後退にも使う。
revival	復活、再興	The town has seen a revival of traditional crafts.	その町では伝統工芸の復活が見られる。	a revival of|an economic revival	revive の名詞。re-(再び)+ viv(生きる。vivid, survive)。いったん衰えたものが息を吹き返すこと。
revive	生き返らせる、復活させる	Rain revived the gardens after weeks of drought.	数週間の干ばつの後、雨が庭を生き返らせた。	revive interest|revive a tradition	re-(再び)+ viv(生きる)。命や勢いを取り戻すこと。人にも習慣にも景気にも使う。
